Schrittweite [kg/h];Increment [kg/h];Incrément [kg/h];Incremento [kg/h];Verhoging [kg/h];Adım boyutu [kg/h];Wielkość kroku [kg/h];Tamaño de paso [kg/h];Инкремент [кг/ч];增量 [kg/h］;Приріст [кг/год];Inkrementum [kg/h];Αύξηση [kg/h]
Alarm löschen\nAlarm löschen;Clear alarm\nClear alarm;Effacer l'alarme\nEffacer l'alarme;Cancella allarme\nCancella allarme;Alarm wissen\nAlarm wissen;Alarmı sil\nAlarmı sil;Wyczyść alarm;Borrar alarma\nBorrar alarma;Снять сигнал тревоги\nСнять сигнал тревоги;清除警报;Clear alarm\nЧистий сигнал\nЧистий сигнал;Riasztás törlése\nRiasztás törlése;Εκκαθάριση συναγερμού\nΕκκαθάριση συναγερμού
Nächster Dosierer\nNächster Dosierer;Next feeder\nNext feeder;Doseur suivant\nDoseur suivant;Prossimo dosatore\nProssimo dosatore;Volgende dosering\nVolgende dosering;Sonraki dozajlayıcı\nSonraki dozajlayıcı;Następny podajnik Następny podajnik;Siguiente alimentador\nSiguiente alimentador;Следующий дозатор\nСледующий дозатор;下一个配料单元（Next Dosing Unit;Наступний дозатор\nНаступний дозатор;Következő adagolóegység\nKövetkező adagolóegység;Επόμενη μονάδα δοσομέτρησης\nΕπόμενη μονάδα δοσομέτρησης
Fehler beim Speichern der Benutzerliste!;Error saving user list!;Erreur lors de l'enregistrement de la liste des utilisateurs !;Errore nel salvataggio dell'elenco utenti!;Fout bij het opslaan van de gebruikerslijst!;Kullanıcı listesi kaydedilirken hata oluştu!;Błąd podczas zapisywania listy użytkowników!;Error al guardar la lista de usuarios;Ошибка при сохранении списка пользователей!;保存用户列表时出错！;Помилка при збереженні списку користувачів!;Hiba a felhasználói lista mentésekor!;Σφάλμα κατά την αποθήκευση της λίστας χρηστών!
Vorheriger Dosierer\nVorheriger Dosierer;Previous feeder\nPrevious feeder;Doseur précédent\nDoseur précédent;Precedente Dosatore\nPrecedente Dosatore;Vorige dosering\nVorige dosering;Önceki dozajlayıcı\nÖnceki dozajlayıcı;Poprzedni dozownikPoprzedni dozownik;Dosificador anterior\nDosificador anterior;Предыдущий дозатор\nПредыдущий дозатор;上一个计量器;Попередній дозатор\nПопередній дозатор;Előző adagolóegység\nElőző adagolóegység;Προηγούμενος δοσομετρητής\nΠροηγούμενος δοσομετρητής
alles neu kalibrieren;recalibrate all;tout recalibrer;ricalibrare tutto;Alles opnieuw kalibreren;Her şeyi yeniden ayarlayın;Skalibruj wszystko;Recalibrar todo;Перекалибровать все;重新校准所有内容;Повторно відкалібрувати все;Kalibráljon újra mindent;Επαναβαθμονομήστε τα πάντα
Neu kalibrieren;recalibrate;recalibrer;ricalibrare;Herkalibreren;Yeniden kalibre et;Ponowna kalibracja;Recalibrar;Перекалибровать;重新校准;Перекалібрувати;Újrakalibrálni;Επαναβαθμονόμηση
Startverzögerung [s];Start delay [s];Délai de démarrage [s];Ritardo di avvio [s];Start vertraging [s];Gecikmeyi başlat [s];Opóźnienie startu [s];Retardo de inicio [s];Задержка запуска [с];启动延迟 [s］;Затримка запуску [с];Késleltetés indítása [s];Καθυστέρηση έναρξης [s]
Startverzögerung;Start delay;Délai de démarrage;Ritardo di avvio;Start vertraging;Gecikmeyi başlat [s];Opóźnienie startu;Retardo de arranque;Задержка запуска;启动延迟;Затримка запуску;Késleltetés indítása;Καθυστέρηση έναρξης
Alarmkonfiguration übernehmen;Apply alarm configuration;Appliquer la configuration de l'alarme;Applicare la configurazione dell'allarme;Alarmconfiguratie toepassen;Alarm yapılandırmasını uygula;Przyjęcie konfiguracji alarmu;Aceptar configuración de alarma;Принять конфигурацию сигнала тревоги;接受报警配置;Прийняти конфігурацію будильника;Riasztási konfiguráció elfogadása;Αποδοχή διαμόρφωσης συναγερμού
Alarmkonfiguration speichern;Save alarm configuration;Enregistrer la configuration de l'alarme;Salvare la configurazione dell'allarme;Alarmconfiguratie opslaan;Alarm yapılandırmasını kaydet;Zapisać konfigurację alarmu;Guardar configuración de alarma;Сохранить конфигурацию сигнала тревоги;保存报警配置;Зберегти конфігурацію будильника;Riasztási konfiguráció mentése;Αποθήκευση διαμόρφωσης συναγερμού
Prop. Verstärkung;Prop. Gain;Gain prop.;Guadagno prop.;Prop. Versterking;Oransal kazanç;Prop. Wzmocnienie;Prop. Amplificación;Реквизит. Усиление;建议 增益;Проп. Коефіцієнт підсилення;Proporcionális erősítés;Αναλογική ενίσχυση
Bitte beachten ! Der eingegebene Sollwert ist größer als die aktuelle Dosierperformanz.;Please note! The entered setpoint is greater than the current dosing performance.;Veuillez noter que la valeur cible saisie est supérieure à la performance de dosage actuelle.;Attenzione! Il setpoint immesso è superiore alla prestazione di dosaggio attuale.;Let op! Het ingevoerde setpoint is groter dan het huidige doseervermogen.;Lütfen dikkat ! Girilen ayar noktası mevcut dozajlama performansından daha büyüktür.;Uwaga! Wprowadzona wartość zadana jest większa niż aktualna wydajność dozowania.;Atención El valor de consigna introducido es mayor que el rendimiento de dosificación actual.;Обратите внимание! Введенная уставка больше, чем текущая производительность дозирования.;请注意 ！输入的设定值大于当前配料性能。;Зверніть увагу! Введене задане значення перевищує поточну продуктивність дозування.;Kérjük, vegye figyelembe ! A beállított érték nagyobb, mint az aktuális adagolási teljesítmény.;Παρακαλώ σημειώστε ! Το εισαγόμενο σημείο ρύθμισης είναι μεγαλύτερο από την τρέχουσα απόδοση δοσομέτρησης.
Weniger Eingaben;Fewer inputs;Moins d'entrées;Meno input;Minder inputs;Daha az girdi;Mniej wejść;Menos entradas;Меньше вводов;减少输入;Менше записів;Kevesebb bemenet;Λιγότερες καταχωρήσεις
Weitere Eingaben;More inputs;Autres entrées;Altri input;Verdere inputs;Diğer girdiler;Więcej wejść;Más entradas;Дополнительные вводы;更多输入;Подальші записи;További bejegyzések;Περαιτέρω είσοδοι
Max. Bandgewicht [kg];Max. Belt weight [kg];Poids max. bande [kg];Peso mass. nastro [kg];Max. bandgewicht [kg];Maks. kayış ağırlığı [kg];Maks. Masa pasa [kg];Máx. Peso de la cinta [kg];Макс. Вес ремня [кг];最大 传送带重量 [kg] （公斤;Макс. Вага стрічки [кг];Max. Szalag súlya [kg];Μέγιστο βάρος ιμάντα [kg]
Wägezelle Überlast;Load cell overload;Cellule de pesée Surcharge;Scala di sovraccarico;Load cell overbelasting;Yük hücresi aşırı yüklenmesi;Przeciążenie ogniwa obciążającego;Sobrecarga de la célula de carga;Перегрузка датчика нагрузки;称重传感器过载;Перевантаження тензодатчика;Túlterhelés a terhelésmérő cellán;Υπερφόρτωση κυψέλης φορτίου
Zeitüberschreitung Wägezelle;Timeout load cell;Expiration du temps de la cellule de pesée;Timeout Scala;Time-out laadcel;Zaman aşımı yük hücresi;Timeout Ogniwo obciążeniowe;Tiempo de espera Célula de carga;Тайм-аут датчика нагрузки;称重传感器超时;Тайм-аут тензодатчика;Terhelésmérő cella időkorlátja;Χρονικό όριο κυψέλης φορτίου
Rezepturwerte übernehmen\nRezepturwerte übernehmen;Transfer recipe values\nTransfer recipe values;Appliquer les valeurs de la recette\nAppliquer les valeurs de la recette;Assumere i valori delle ricette\nAssumere i valori delle ricette;Receptwaarden overnemen\nReceptwaarden overnemen;Tarif değerlerini devral\nTarif değerlerini devral;Przejęcie wartości receptury Przejęcie wartości receptury;Asumir valores de receta Asumir valores de receta;Принять значения рецепта\nПринять значения рецепта;Adopt recipe values （采用配方值;Прийняти значення рецепта\nПрийняти значення рецепта;Receptértékek elfogadása\nReceptértékek elfogadása;Υιοθέτηση τιμών συνταγής\nΥιοθέτηση τιμών συνταγής
Passwort zurücksetzen;Reset password;Réinitialiser le mot de passe;Reimpostare la password;Wachtwoord resetten;Şifreyi sıfırla;Resetowanie hasła;Restablecer contraseña;Сброс пароля;重置密码;Скинути пароль;Jelszó visszaállítása;Επαναφορά κωδικού πρόσβασης
Liniensollwert aktiv;Line setpoint active;Valeur cible de la ligne active;Setpoint di linea attivo;Lijnsetpoint actief;Hat ayar noktası aktif;Nastawa linii aktywna;Consigna de línea activa;Уставка линии активна;线路设置点激活;Уставка лінії активна;Vonalbeállítási pont aktív;Ενεργό σημείο ρύθμισης γραμμής
Rampe;Ramp;Ramp;Rampa;helling;Rampa;Rampa;Rampa;Рампа;斜坡;Рампа;Rámpa;Ράμπα
Performanz [kg/h];Performance [kg/h];Performance [kg/h];Prestazione [kg/h];Prestaties [kg/h];Performans [kg/h];Wydajność [kg/h];Rendimiento [kg/h];Производительность [кг/ч];性能 [kg/h］;Продуктивність [кг/год];Teljesítmény [kg/h];Απόδοση [kg/h]
Benutzereinstellungen;User settings;Paramètres utilisateur;Impostazioni utente;Gebruikersinstellingen;Kullanıcı ayarları;Ustawienia użytkownika;Ajustes de usuario;Настройки пользователя;用户设置;Налаштування користувача;Felhasználói beállítások;Ρυθμίσεις χρήστη
Sprachauswahl;Language settings;Sélection de la langue;Selezione della lingua;Taalkeuze;Dil seçimi;Wybór języka;Selección de idioma;Выбор языка;语言选择;Вибір мови;Nyelv kiválasztása;Επιλογή γλώσσας
Programm verlassen\nProgramm verlassen;Exit program\nexit program;Quitter le programme\nQuitter le programme;Uscire dal programma\nUscire dal programma;Programma afsluiten\nProgramma afsluiten;Çıkış programı\nÇıkış programı;Wyjście z programu;Salir del programa\nSalir del programa;Выход из программы\nВыход из программы;退出程序;Програма виходу\nПрограма виходу;Programból kilépés\nProgramból kilépés;Έξοδος από το πρόγραμμα\nΈξοδος από το πρόγραμμα
hinzufügen;add;ajouter;aggiungere;toevoegen;ekle;dodaj;añadir;Добавить программу;添加程序;Додати програму;Program hozzáadása;Προσθήκη προγράμματος
Linienmodus;Line mode;Mode ligne;Modalità linea;Lijnmodus;Hat modu;Tryb pracy linii;Modo de línea;Режим линии;生产线模式;Режим лінії;Vonal üzemmód;Λειτουργία γραμμής
Linienstatus\nLinienstatus;Line status\nLine status;Statut de la ligne\nStatut de la ligne;Stato della linea\nStato della linea;Lijnstatus\nLijnstatus;Hat durumu\nHat durumu;Stan linii;Estado de la línea;Состояние линии\nСостояние линии;线路状态;Стан лінії\nСтан лінії;Vonal állapota\n Vonal állapota;Κατάσταση γραμμής\nΚατάσταση γραμμής
Servicemode;Service mode;Mode de service;Modalità di servizio;Service modus;Servis modu;Tryb serwisowy;Modo de servicio;Режим обслуживания;服务模式;Сервісний режим;Szerviz üzemmód;Λειτουργία υπηρεσίας
Fehler beim Laden der DoseServer XML-Datei!;Error loading DoseServer XML file!;Erreur lors du chargement du fichier XML DoseServer!;Errore nel caricamento del file XML di DoseServer!;Fout bij het laden van het DoseServer XML-bestand!;DoseServer XML dosyası yüklenirken hata oluştu!;Błąd ładowania pliku DoseServer XML!;Error al cargar el archivo XML DoseServer.;Ошибка при загрузке XML-файла DoseServer!;加载 DoseServer XML 文件出错！;Помилка завантаження XML-файлу DoseServer!;Hiba a DoseServer XML fájl betöltése!;Σφάλμα φόρτωσης του αρχείου DoseServer XML!
Fehler beim Laden der Logo XML-Datei!;Error loading logo XML file!;Erreur lors du chargement du fichier XML du logo!;Errore nel caricare il file XML del logo!;Fout bij het laden van het logo XML-bestand!;Logo XML dosyası yüklenirken hata oluştu!;Błąd ładowania pliku Logo XML!;Error al cargar el archivo XML Logo;Ошибка при загрузке XML-файла Logo!;加载 Logo XML 文件时出错！;Помилка завантаження XML-файлу логотипу!;Hiba a Logo XML fájl betöltése!;Σφάλμα φόρτωσης του αρχείου Logo XML!
Fehler beim Laden der Systemconfig XML-Datei!;Error loading  Systemconfig XML file!;Erreur lors du chargement du fichier XML Systemconfig!;Errore durante il caricamento del file XML Systemconfig!;Fout bij het laden van het logo XML-bestand!;Systemconfig XML dosyası yüklenirken hata oluştu!;Błąd przy ładowaniu pliku XML Systemconfig!;¡Error al cargar el archivo Systemconfig XML!;Ошибка при загрузке XML-файла Systemconfig!;加载 Systemconfig XML 文件出错！;Помилка завантаження XML-файлу Systemconfig!;Hiba a Systemconfig XML fájl betöltése!;Σφάλμα φόρτωσης του αρχείου Systemconfig XML!
Fehler beim Initialisieren des Remoteservers!;Error while initializing remote server!;Erreur lors de l'initialisation du serveur distant!;Errore durante l'inizializzazione del server remoto!;Fout bij het initialiseren van de externe server!;Uzak sunucu başlatılırken hata oluştu!;Błąd podczas inicjalizacji zdalnego serwera!;Error al inicializar el servidor remoto;Ошибка инициализации удаленного сервера!;初始化远程服务器时出错！;Помилка ініціалізації віддаленого сервера!;Hiba a távoli kiszolgáló inicializálásában!;Σφάλμα αρχικοποίησης του απομακρυσμένου διακομιστή!
Fehler beim Öffnen des Remoteservers!;Error when opening remote server!;Erreur à l'ouverture du serveur distant!;Errore nell'apertura del server remoto!;Fout bij het openen van de externe server!;Uzak sunucu açılırken hata oluştu!;Błąd podczas otwierania serwera zdalnego!;Error al abrir el servidor remoto;Ошибка открытия удаленного сервера!;打开远程服务器出错;Помилка відкриття віддаленого сервера!;Hiba a távoli kiszolgáló megnyitásakor!;Σφάλμα ανοίγματος του απομακρυσμένου διακομιστή!
Fehler beim Öffnen der Datendatei!;Error when opening data file!;Erreur lors de l'ouverture du fichier de données!;Errore all'apertura del file dati!;Fout bij het openen van het gegevensbestand!;Veri dosyası açılırken hata oluştu!;Błąd przy otwieraniu pliku danych!;Error al abrir el archivo de datos;Ошибка при открытии файла данных!;打开数据文件时出错！;Помилка відкриття файлу даних!;Hiba az adatfájl megnyitásakor!;Σφάλμα ανοίγματος του αρχείου δεδομένων!
Fehler beim Speichern der Datendatei!;Error while saving data file!;Erreur lors de l'enregistrement du fichier de données!;Errore nel salvataggio del file di dati!;Fout bij het opslaan van het gegevensbestand!;Veri dosyası kaydedilirken hata oluştu!;Błąd przy zapisywaniu pliku danych!;Error al guardar el archivo de datos;Ошибка сохранения файла данных!;保存数据文件出错！;Помилка збереження файлу даних!;Hiba az adatfájl mentése!;Σφάλμα αποθήκευσης του αρχείου δεδομένων!
Dosierperformanz zu niedrig!;Dose performance too low!;Performance de dosage trop basses!;Prestazione di dosaggio troppo bassa!;Doseerprestatie te laag!;Dozajlama performansı çok düşük!;Zbyt niska wydajność dozowania!;El rendimiento de dosificación es demasiado bajo.;Слишком низкая производительность дозирования!;配料性能太低！;Занадто низька продуктивність дозування!;Túl alacsony adagolási teljesítmény!;Η απόδοση της δοσολογίας είναι πολύ χαμηλή!
Sie haben keine ausreichenden Berechtigungen den Dosierer zu starten oder zu stoppen!;You do not have sufficient authorization to start or stop the feeder!;Vous n'avez pas les autorisations suffisantes pour démarrer ou arrêter le doseur!;Non si dispone di un'autorizzazione sufficiente per avviare o arrestare il dosatore!;U heeft niet voldoende bevoegdheid om de doseereenheid te starten of te stoppen!;Dozajlama ünitesini başlatmak veya durdurmak için yeterli yetkiniz yok!;Nie masz wystarczających uprawnień do uruchomienia lub zatrzymania dozownika!;No dispone de autorización suficiente para iniciar o detener la unidad de dosificación.;Вы не имеете достаточных полномочий для запуска или остановки дозатора!;您没有足够的授权启动或停止配料装置！;Ви не маєте достатніх повноважень для запуску або зупинки дозатора!;Nincs elegendő jogosultsága az adagoló indításához vagy leállításához!;Δεν έχετε επαρκή εξουσιοδότηση για την εκκίνηση ή τη διακοπή της δοσομετρικής μονάδας!
In Input-Offline Modus wechseln;Switch to input offline mode;Passer en mode d'entrée hors ligne;Passare alla modalità Input Offline;Schakel over naar Input Offline Mode;Giriş Çevrimdışı Moduna Geçiş;Przełączyć na tryb Input-Offline;Cambie al modo Input-Offline;Переключитесь в автономный режим ввода;切换到离线输入模式;Перехід в автономний режим роботи входу;Váltson át offline üzemmódú beviteli módra;Εναλλαγή σε λειτουργία εισόδου χωρίς σύνδεση
Alarmeinstellungen;Alarm settings;Paramètres d'alarme;Impostazioni dell'allarme;Alarminstellingen;Alarm ayarları;Ustawienia alarmów;Configuración de la alarma;Настройки сигнализации;报警设置;Налаштування тривог;Riasztási beállítások;Ρυθμίσεις συναγερμού
Layoutkonfiguration;Layout configuration;Configuration de la mise en page;Configurazione del layout;Lay-out configuratie;Düzen yapılandırması;Konfiguracja układu;Configuración de la disposición;Конфигурация макета;布局配置;Конфігурація розкладки;Elrendezési konfiguráció;Διαμόρφωση διάταξης
Archiveinstellungen;Archive settings;Paramètres des archives;Impostazioni dell'archivio;Archief instellingen;Arşiv ayarları;Ustawienia archiwum;Configuración del archivo;Настройки архива;存档设置;Налаштування архіву;Archiválási beállítások;Ρυθμίσεις αρχείου
Remotekonfiguration;Remote settings;Configuration à distance;Configurazione remota;Externe configuratie;Uzaktan yapılandırma;Konfiguracja zdalna;Configuración remota;Удаленная конфигурация;远程配置;Віддалене конфігурування;Távoli konfiguráció;Απομακρυσμένη διαμόρφωση
Fehler bei der Checksummenberechnung Datendatei!;Error in checksum calculation data file!;Erreur lors du calcul de la somme de contrôle Fichier de données!;Errore nel calcolo del checksum File dati!;Fout tijdens  berekening Gegevensbestand!;Sağlama toplamı hesaplaması sırasında hata Veri dosyası!;Błąd podczas obliczania sumy kontrolnej Plik danych!;Error durante el cálculo de la suma de comprobación ¡Fichero de datos!;Ошибка вычисления контрольной суммы в файле данных!;数据文件校验和计算错误！;Помилка при обчисленні контрольної суми у файлі даних!;Hiba az ellenőrző összeg kiszámításában az adatfájlban!;Σφάλμα υπολογισμού αθροίσματος ελέγχου στο αρχείο δεδομένων!
Fehler beim Laden der Datendatei!;Error loading data file!;Erreur lors du chargement du fichier de données!;Errore nel caricamento del file di dati!;Fout bij het laden van het gegevensbestand!;Veri dosyası yüklenirken hata oluştu!;Błąd ładowania pliku danych!;¡Error al cargar archivo de datos!;Ошибка при загрузке файла данных!;加载数据文件出错！;Помилка завантаження файлу даних!;Hiba az adatfájl betöltése!;Σφάλμα φόρτωσης του αρχείου δεδομένων!
Fehler beim Speichern der BAK-Datei!;Error while saving BAK file!;Erreur lors de l'enregistrement du fichier BAK!;Errore nel salvataggio del file BAK!;Fout bij het opslaan van het BAK-bestand!;BAK dosyası kaydedilirken hata oluştu!;Błąd przy zapisie pliku BAK!;¡Error al guardar el archivo BAK!;Ошибка сохранения файла BAK!;保存 BAK 文件出错！;Помилка збереження BAK-файлу!;Hiba a BAK fájl mentése!;Σφάλμα αποθήκευσης του αρχείου BAK!
Ungültige Länge der Datendatei!;Invalid length of data file!;Longueur du fichier de données non valide!;Lunghezza del file di dati non valida!;Ongeldige lengte van het gegevensbestand!;Veri dosyasının uzunluğu geçersiz!;Niewłaściwa długość pliku danych!;¡Longitud no válida del archivo de datos!;Неверная длина файла данных!;数据文件长度无效！;Неправильна довжина файлу даних!;Az adatfájl érvénytelen hossza!;Μη έγκυρο μήκος του αρχείου δεδομένων!
Bitte beachten Sie, daß auf dem lokalen Laufwerk nur begrenzt Speicherplatz\n für lange Aufzeichnungen zur Verfügung steht. Verwenden Sie ggf. bitte \n einen externen Datenträger!;Please note that there is only limited space available on the local drive for long recordings.\nIf necessary, please use an external data device!;Veuillez noter que l'espace disponible dans la mémoire locale est limité pour les longs enregistrements.\nLe cas échéant, utilisez un support de données externe.;Si noti che lo spazio disponibile sull'unità locale per le registrazioni lunghe è limitato.\nSe necessario, utilizzare un supporto dati esterno!;Houd er rekening mee dat er slechts beperkte ruimte beschikbaar is op de lokale schijf voor lange opnames.\nGebruik eventueel een externe gegevensdrager!;Lütfen uzun kayıtlar için yerel sürücüde yalnızca sınırlı alan bulunduğunu unutmayın.\nGerekirse, lütfen harici bir veri taşıyıcı kullanın!;Należy pamiętać, że na dysku lokalnym dostępna jest tylko ograniczona ilość miejsca na długie nagrania. W razie potrzeby prosimy o użycie zewnętrznego nośnika danych!;Tenga en cuenta que el espacio de almacenamiento disponible en la unidad local para grabaciones largas es limitado. En caso necesario, utilice un soporte de datos externo.;Обратите внимание, что для длинных записей на локальном диске имеется лишь ограниченное пространство. При необходимости используйте \n внешний носитель данных!;请注意，本地硬盘的存储空间有限，无法存储长时间的记录。如有必要，请使用外部数据载体！;Зверніть увагу, що на локальному диску доступно лише обмежене місце для довгих записів. У разі необхідності, будь ласка, використовуйте зовнішній носій даних!;Kérjük, vegye figyelembe, hogy a helyi meghajtón csak korlátozott tárhely\náll rendelkezésre a hosszú felvételek számára.\nSzükség esetén használjon külső adathordozót!;Λάβετε υπόψη ότι ο διαθέσιμος χώρος αποθήκευσης στην τοπική μονάδα δίσκου για εγγραφές μεγάλης διάρκειας είναι περιορισμένος. Εάν είναι απαραίτητο, χρησιμοποιήστε έναν εξωτερικό φορέα δεδομένων!
Diagramm;Diagram;Diagramme;Diagramma;Diagram;Diyagram;Diagram;Diagrama;Диаграмма;图表;Діаграма;Ábra;Διάγραμμα
Prozeß;Process;Processus;Processo;Proces;Süreç;Proces;Proceso;Процесс;过程;Процес;Folyamat;Διαδικασία
Torfilter;Gate filter;Filtre de porte;Filtro gate;Gatefilter;Kapı filtresi;Filtr bramkowy;Filtro de puerta;Фильтр затвора;门滤波器;Режекторний фільтр;Kapuszűrő;Φίλτρο πύλης
Istwertfilter;Massflowfilter;Filtre de valeur réelle;Filtro valore reale;Werkelijke waardefilter;Gerçek değer filtresi;Filtr wartości rzeczywistej;Filtro de valor real;Фильтр фактического значения;实际值过滤器;Фільтр фактичних значень;Tényérték szűrő;Φίλτρο πραγματικής τιμής
Meldung;Message;Message;Messaggio;Message;Mesaj;Komunikat;Mensaje;Сообщение;信息;Повідомлення;Üzenet;Μήνυμα
OpenModbus TCP;OpenModbus TCP;OpenModbus TCP;OpenModbus TCP;OpenModbus TCP;OpenModbus TCP;OpenModbus TCP;OpenModbus TCP;OpenModbus TCP;OpenModbus TCP;OpenModbus TCP;OpenModbus TCP;OpenModbus TCP
ProfiBus Protokoll;ProfiBus Protocol;Protocole ProfiBus;Protocollo ProfiBus;ProfiBus Protocol;ProfiBus protokolü;Protokół ProfiBus;Protocolo ProfiBus;Протокол ProfiBus;ProfiBus 协议;Протокол ProfiBus;ProfiBus protokoll;Πρωτόκολλο ProfiBus
ProfiBus Version 2.0;ProfiBus Version 2.0;ProfiBus Version 2.0;ProfiBus versione 2.0;ProfiBus Version 2.0;ProfiBus protokolü 2.0;ProfiBus wersja 2.0;ProfiBus versión 2.0;ProfiBus версии 2.0;ProfiBus 2.0 版;ProfiBus версії 2.0;ProfiBus 2.0 verzió;Έκδοση ProfiBus 2.0
ProfiNet Protokoll;ProfiNet Protocol;Protocole ProfiNet;Protocollo ProfiNet;ProfiNet Protocol;ProfiNet protokolü;Protokół ProfiNet;Protocolo ProfiNet;Протокол ProfiNet;ProfiNet 协议;Протокол ProfiNet;ProfiNet protokoll;Πρωτόκολλο ProfiNet
S7-Protokoll ( Version 1.0 );S7-Protocol ( Version 1.0 );Protocole S7 ( Version 1.0 );Protocollo S7 (versione 1.0);S7-Protocol ( Version 1.0 );S7 protokolü (sürüm 1.0);Protokół S7 ( wersja 1.0 );Protocolo S7 ( versión 1.0 );Протокол S7 (версия 1.0);S7 协议（1.0 版）;Протокол S7 (версія 1.0);S7 protokoll ( 1.0 verzió );Πρωτόκολλο S7 ( Έκδοση 1.0 )
S7-Protokoll ( Version 2.0 );S7-Protocol ( Version 2.0 );Protocole S7 ( Version 2.0 );Protocollo S7 (versione 2.0);S7-Protocol ( Version 2.0 );S7 protokolü (sürüm 2.0);Protokół S7 ( wersja 2.0 );Protocolo S7 ( versión 2.0 );Протокол S7 ( Версия 2.0 );S7 协议（2.0 版）;Протокол S7 (версія 2.0);S7 protokoll ( 2.0 verzió );Πρωτόκολλο S7 ( Έκδοση 2.0 )
Simulator;Simulator;Simulateur;Simulatore;Simulator;Simulator;Symulator;Simulador;Симулятор;模拟器;Симулятор;Szimulátor;Προσομοιωτής
Archiv;Archive;Archives;Archivio;Archief;Arşiv;Archiwum;Archivo;Архив;存档;Архів;Archívum;Αρχείο
Layout;Layout;Mise en page;Layout;Layout;Düzen;Układ;Disposición;Макет;布局;Макет;Layout;Διάταξη
Die maximale Drehzahl entspricht der Motordrehzahl bei 100 % Stellbefehl.;The maximum speed is the speed of the motor at 100 % drive command.;La vitesse de rotation maximale correspond à la vitesse de rotation du moteur pour une commande de réglage de 100 %.;La velocità massima è la velocità del motore al 100 % del comando di controllo.;Het maximumtoerental is het toerental van de motor bij 100% aansturing.;Maksimum hız, motorun %100 kontrol komutundaki hızıdır.;Prędkość maksymalna to prędkość silnika przy 100 % polecenia sterującego.;La velocidad máxima es la velocidad del motor al 100 % de la orden de control.;Максимальная скорость соответствует скорости двигателя при 100 %-ной команде управления.;最大速度相当于控制指令为 100 % 时的电机速度。;Максимальна швидкість відповідає швидкості двигуна при 100% команді позиціонування.;A maximális fordulatszám megfelel a motor fordulatszámának 100 %-os vezérlőparancs mellett.;Η μέγιστη ταχύτητα αντιστοιχεί στην ταχύτητα του κινητήρα στην εντολή ελέγχου 100 %.
Die Startverzögerung verzögert das Anlaufen des Dosierers nach der Freigabe.;The start delay delays the start-up of the dosing unit after release.;Le délai de démarrage retarde la mise en route du doseur après la validation.;Il ritardo di avvio ritarda l'avvio del dosatore dopo il rilascio.;De startvertraging vertraagt het opstarten van de doseereenheid na vrijgave.;Başlatma gecikmesi, dozajlama ünitesinin serbest bırakıldıktan sonra başlatılmasını geciktirir.;Opóźnienie startu opóźnia uruchomienie dozownika po wydaniu.;El retardo de arranque retrasa la puesta en marcha del dosificador tras la liberación.;Задержка запуска задерживает запуск дозатора после включения.;启动延时使配料装置在启用后延迟启动。;Затримка запуску затримує запуск дозатора після відпускання.;Az indítási késleltetés késlelteti az adagoló indítását az engedélyezés után.;Η καθυστέρηση εκκίνησης καθυστερεί την εκκίνηση της δοσομετρικής μονάδας μετά την ενεργοποίηση.
Wird beim Nachfüllen die Grenze 'Max.Nachfüllgrenze' erreicht, so wird der automatische Nachfüllvorgang beendet und der Dosierer kann wieder zurück zum gravimetrischen Betrieb übergehen.;If the 'Max. refill level' limit is reached during refilling, the automatic refilling process is terminated and the feeder can return to gravimetric operation.;Si la limite 'Niveau de remplissage max.' est atteinte lors du remplissage, le processus de remplissage automatique s'arrête et le doseur peut revenir au mode gravimétrique.;Se durante il riempimento viene raggiunto il limite 'Livello massimo di riempimento', il processo di riempimento automatico viene interrotto e il dosatore può tornare al funzionamento gravimetrico.;Als tijdens het bijvullen de grens 'Max. bijvulniveau' wordt bereikt, wordt het automatische bijvulproces beëindigd en kan de doseereenheid weer gravimetrisch werken.;Yeniden doldurma sırasında 'Maks. yeniden doldurma seviyesi' sınırına ulaşılırsa, otomatik yeniden doldurma işlemi sonlandırılır ve dozajlama ünitesi gravimetrik çalışmaya geri dönebilir.;Jeśli podczas uzupełniania zostanie osiągnięta granica 'Max. poziom uzupełniania', automatyczny proces uzupełniania zostaje przerwany i dozownik może powrócić do pracy grawimetrycznej.;Si durante el rellenado se alcanza el límite 'Nivel máx. de rellenado', el proceso de rellenado automático se interrumpe y la unidad de dosificación puede volver al funcionamiento gravimétrico.;Если во время дозаправки достигается предел 'Макс. Если во время дозаправки достигается предел «Макс. уровень долива», автоматический процесс дозаправки прекращается, и дозатор может вернуться к гравиметрическому режиму работы.;如果达到最大加料量，则自动加料过程终止，配料装置可返回重力式操作。如果达到最大加料液位，则自动加料过程终止，配料装置可返回重力式操作。;Якщо під час дозування досягнуто максимального рівня заповнення, процес автоматичного дозування завершується і дозатор може повернутися до гравіметричного режиму роботи.;Ha az utántöltés során a maximális utántöltési szintet elérik, az automatikus utántöltési folyamat befejeződik, és az adagolóegység visszatérhet a gravimetrikus üzemmódhoz.;Εάν η ένδειξη 'Max. Στάθμη αναπλήρωσης' επιτυγχάνεται κατά τη διάρκεια της αναπλήρωσης, η διαδικασία αυτόματης αναπλήρωσης τερματίζεται και η δοσομετρική μονάδα μπορεί να επιστρέψει στη βαρυμετρική λειτουργία.
